9   0
     15.9949146400       2.4489640126       1.5808837697      -0.1012619014
     15.9949146400      -2.4056113815       1.5998652348      -0.0959966371
     12.0000000000      -0.0107521870      -2.1485510823       0.1325837890
     12.0000000000       2.2299865681      -0.8911532315       0.0529472246
     12.0000000000      -2.3243920775      -0.7313191212       0.0481099609
      1.0078250370       0.6840224826       2.2640427194      -0.1440734736
      1.0078250370      -0.0469887327      -4.1889576676       0.2620273380
      1.0078250370       4.0426693240      -1.8588887079       0.1138155541
      1.0078250370      -4.1156461175      -1.7960612907       0.1169436799
